Payment ID,Date of Payment,Amount Paid,Payment Method,Payment Status,Policy ID
PAY23371197,12-03-2024,796.27,Bank Transfer,Failed,POL04954474
PAY05002781,15-06-2022,542,Bank Transfer,Failed,POL90189213
PAY65818297,01-07-2023,108.75,Bank Transfer,Failed,POL38489977
PAY11390891,03-12-2022,55.41,Bank Transfer,Failed,POL56889817
PAY62522144,17-09-2023,659.85,Bank Transfer,Failed,POL94561811
PAY89244363,08-01-2024,1115.32,Bank Transfer,Failed,POL16232154
PAY63192059,21-07-2023,1312.02,Bank Transfer,Failed,POL98161265
PAY86970902,26-11-2022,86.35,Bank Transfer,Failed,POL63539662
PAY82548938,25-01-2023,1225.59,Bank Transfer,Failed,POL52695927
PAY06075622,26-09-2023,58.63,Bank Transfer,Failed,POL34904099
PAY87520640,17-12-2024,1250.2,Bank Transfer,Failed,POL15359694
PAY07148870,20-05-2024,545.3,Bank Transfer,Failed,POL19746644
PAY81664797,31-08-2024,1332.67,Bank Transfer,Failed,POL12056494
PAY77922650,21-09-2023,280.45,Bank Transfer,Failed,POL69578293
PAY85563299,14-08-2024,178.61,Bank Transfer,Failed,POL08890801
PAY04789630,24-09-2024,719.16,Bank Transfer,Failed,POL10637039
PAY33568956,05-12-2023,1225.03,Bank Transfer,Failed,POL43650068
PAY51239138,13-11-2023,917.98,Bank Transfer,Failed,POL22866808
PAY97998482,09-03-2022,770.69,Bank Transfer,Failed,POL87414724
PAY76364257,01-01-2023,1103.57,Bank Transfer,Failed,POL71490424
PAY40415085,02-03-2023,508.24,Bank Transfer,Failed,POL09045141
PAY72664139,15-01-2023,1358.29,Bank Transfer,Failed,POL33527199
PAY88943765,28-10-2023,256.55,Bank Transfer,Failed,POL89907664
PAY18079533,22-04-2022,987.15,Bank Transfer,Failed,POL87220514
PAY21919981,08-01-2024,445.39,Bank Transfer,Failed,POL09030327
PAY83273374,19-09-2023,1354.49,Bank Transfer,Failed,POL63456798
PAY20118330,23-09-2022,1481.79,Bank Transfer,Failed,POL77743586
PAY78251866,10-12-2022,1192.11,Bank Transfer,Failed,POL77573599
PAY91070061,18-05-2024,1147.55,Bank Transfer,Failed,POL66670427
PAY78912237,09-12-2023,292.27,Bank Transfer,Failed,POL36469659
PAY09339093,12-06-2022,542.11,Bank Transfer,Failed,POL93758442
PAY66756572,22-02-2024,162.9,Bank Transfer,Failed,POL71968618
PAY67853503,10-09-2022,224.43,Bank Transfer,Failed,POL15097723
PAY21724036,12-02-2022,273.95,Bank Transfer,Failed,POL35164229
PAY24690264,12-10-2023,465.61,Bank Transfer,Failed,POL09517154
PAY52682010,07-10-2024,394.02,Bank Transfer,Failed,POL32938098
PAY55849525,01-10-2023,523.54,Bank Transfer,Failed,POL38948704
PAY32340697,20-03-2022,663.01,Bank Transfer,Failed,POL22483819
PAY58321127,17-11-2022,600.18,Bank Transfer,Failed,POL93527045
PAY31738309,16-11-2024,1067.92,Bank Transfer,Failed,POL04361929
PAY59831232,18-02-2023,1114.31,Bank Transfer,Failed,POL71852289
PAY18390594,26-08-2023,1212.05,Bank Transfer,Failed,POL48606584
PAY31030225,31-07-2023,953.12,Bank Transfer,Failed,POL96087184
PAY75094488,14-04-2023,1002.28,Bank Transfer,Failed,POL51366884
PAY63584224,25-04-2024,1069.68,Bank Transfer,Failed,POL29993228
PAY30950112,20-12-2024,484.67,Bank Transfer,Failed,POL62266023
PAY42277362,17-10-2023,1339.1,Bank Transfer,Failed,POL23237918
PAY34464815,29-12-2021,1054.99,Bank Transfer,Failed,POL63559916
PAY07138249,16-02-2022,97.25,Bank Transfer,Failed,POL63841611
PAY20657253,09-05-2022,1354.34,Bank Transfer,Failed,POL41060251
PAY97893785,07-02-2024,693.01,Bank Transfer,Failed,POL80364635
PAY73488109,13-06-2022,308.02,Bank Transfer,Failed,POL26384700
PAY40009532,15-12-2023,1395.64,Bank Transfer,Failed,POL37962495
PAY40527606,31-01-2023,1122.96,Bank Transfer,Failed,POL97265632
PAY53827863,04-11-2023,122.48,Bank Transfer,Failed,POL66737729
PAY71263582,22-07-2022,329.75,Bank Transfer,Failed,POL83335990
PAY49728311,12-02-2024,1272.89,Bank Transfer,Failed,POL22918011
PAY38501846,16-12-2022,1372.77,Bank Transfer,Failed,POL58913291
PAY33045626,18-04-2022,751.91,Bank Transfer,Failed,POL11811289
PAY37469211,01-04-2022,1093.07,Bank Transfer,Failed,POL74198912
PAY12561318,13-02-2024,1265.98,Bank Transfer,Failed,POL77743586
PAY87085201,31-08-2024,1319.1,Bank Transfer,Failed,POL95326340
PAY73062151,10-08-2024,394.45,Bank Transfer,Failed,POL12588543
PAY12315215,07-11-2022,1201.53,Bank Transfer,Failed,POL48910951
PAY06267314,05-06-2024,616.87,Bank Transfer,Failed,POL28660902
PAY60122188,13-01-2023,844.43,Bank Transfer,Failed,POL98989117
PAY41682321,21-12-2024,1425.24,Bank Transfer,Failed,POL97852810
PAY39809852,23-11-2023,1413.38,Bank Transfer,Failed,POL76405797
PAY98969161,06-07-2022,1329.93,Bank Transfer,Failed,POL81937503
PAY96664602,05-06-2022,759.69,Bank Transfer,Failed,POL96527583
PAY70450217,16-07-2024,463.49,Bank Transfer,Failed,POL24535727
PAY00814658,23-03-2022,958.19,Bank Transfer,Failed,POL92817192
PAY05448486,07-09-2023,932.42,Bank Transfer,Failed,POL07053234
PAY99560001,07-08-2022,1470.81,Bank Transfer,Failed,POL20801175
PAY51118368,24-03-2024,1467.04,Bank Transfer,Failed,POL27741875
PAY44106928,14-04-2024,251.95,Bank Transfer,Failed,POL27171310
PAY49062182,27-03-2023,113.41,Bank Transfer,Failed,POL06351305
PAY50889231,09-03-2022,899,Bank Transfer,Failed,POL69476490
PAY81159626,16-08-2024,1396.47,Bank Transfer,Failed,POL44866114
PAY28706409,27-12-2021,372.27,Bank Transfer,Failed,POL19709461
PAY12164262,21-08-2024,565.45,Bank Transfer,Failed,POL78634856
PAY87940630,17-04-2023,1164.27,Bank Transfer,Failed,POL62969017
PAY13581448,28-07-2024,890.82,Bank Transfer,Failed,POL35996382
PAY18959801,26-12-2021,1367.29,Bank Transfer,Failed,POL07226848
PAY69605990,04-11-2022,1375.08,Bank Transfer,Failed,POL89376913
PAY55420295,10-10-2024,824.22,Bank Transfer,Failed,POL05204154
PAY58657401,23-11-2024,1401.31,Bank Transfer,Failed,POL26441179
PAY38566228,12-10-2022,552.54,Bank Transfer,Failed,POL71149711
PAY95800933,22-02-2024,1283.13,Bank Transfer,Failed,POL06601160
PAY53487043,11-10-2023,637.37,Bank Transfer,Failed,POL47731308
PAY30693650,20-10-2024,954.86,Bank Transfer,Failed,POL14694740
PAY08479866,08-02-2022,1220.44,Bank Transfer,Failed,POL07226848
PAY93954272,13-01-2024,564.79,Bank Transfer,Failed,POL65041637
PAY43710477,15-01-2022,355.68,Bank Transfer,Failed,POL07613630
PAY11246971,09-01-2023,791.23,Bank Transfer,Failed,POL09367565
PAY02026702,21-06-2023,296.22,Bank Transfer,Failed,POL98054081
PAY86831812,20-06-2022,797.84,Bank Transfer,Failed,POL31763901
PAY12146255,11-04-2024,1420.07,Bank Transfer,Failed,POL12256062
PAY81787063,25-05-2023,1468.36,Bank Transfer,Failed,POL78473646
PAY47878608,03-03-2022,1023.8,Bank Transfer,Failed,POL28677105
PAY89727400,27-12-2022,557.41,Bank Transfer,Failed,POL39610160
PAY70415597,05-08-2022,999.39,Bank Transfer,Failed,POL24773335
PAY89380631,06-01-2024,1310.02,Bank Transfer,Failed,POL11303623
PAY45907735,08-05-2022,135.69,Bank Transfer,Failed,POL39135067
PAY52720401,29-12-2021,556.58,Bank Transfer,Failed,POL92124618
PAY84473697,16-07-2022,300.05,Bank Transfer,Failed,POL11103169
PAY82575694,24-01-2023,177.23,Bank Transfer,Failed,POL59607702
PAY32309257,11-07-2024,689.3,Bank Transfer,Failed,POL77765185
PAY29581522,13-04-2024,369.57,Bank Transfer,Failed,POL12291756
PAY79900750,13-05-2022,426.6,Bank Transfer,Failed,POL61012482
PAY29304577,10-05-2023,1436.14,Bank Transfer,Failed,POL32797362
PAY24961305,18-12-2022,1016.85,Bank Transfer,Failed,POL95251783
PAY50887316,17-12-2022,362.32,Bank Transfer,Failed,POL77005390
PAY27598096,10-07-2024,1426.55,Bank Transfer,Failed,POL31761126
PAY28258046,27-06-2023,1150.47,Bank Transfer,Failed,POL96935129
PAY38871380,21-10-2022,820.84,Bank Transfer,Failed,POL67127779
PAY37198451,09-10-2023,235.04,Bank Transfer,Failed,POL28148630
PAY69499603,01-04-2023,140.77,Bank Transfer,Failed,POL81019998
PAY11408501,12-02-2024,967.13,Bank Transfer,Failed,POL26049302
PAY96144409,11-11-2022,1150.13,Bank Transfer,Failed,POL45632663
PAY89711830,07-03-2024,240.63,Bank Transfer,Failed,POL45824623
PAY04190120,15-08-2024,826.75,Bank Transfer,Failed,POL28972573
PAY40901566,24-02-2022,1247.27,Bank Transfer,Failed,POL49745850
PAY23205118,12-01-2024,196.79,Bank Transfer,Failed,POL60030374
PAY42530971,20-04-2022,954.31,Bank Transfer,Failed,POL25240752
PAY31207796,18-03-2023,236.19,Bank Transfer,Failed,POL84399262
PAY96071238,25-06-2024,620.88,Bank Transfer,Failed,POL65495317
PAY03709106,20-12-2024,947.87,Bank Transfer,Failed,POL09137788
PAY78117896,25-01-2023,486.48,Bank Transfer,Failed,POL60505158
PAY31837389,11-12-2022,839.14,Bank Transfer,Failed,POL81202373
PAY49261123,13-09-2022,1446.29,Bank Transfer,Failed,POL16855866
PAY92368608,06-09-2024,413.36,Bank Transfer,Failed,POL32459505
PAY76069459,06-12-2024,248.13,Bank Transfer,Failed,POL03389075
PAY92088498,27-07-2024,450.66,Bank Transfer,Failed,POL39439149
PAY63921103,06-07-2024,598.86,Bank Transfer,Failed,POL07540260
PAY18157443,11-05-2022,452.82,Bank Transfer,Failed,POL80263334
PAY71969049,12-11-2022,131.6,Bank Transfer,Failed,POL90177568
PAY31685702,04-11-2022,657.24,Bank Transfer,Failed,POL50249567
PAY62525905,03-07-2023,1305.53,Bank Transfer,Failed,POL22162508
PAY63326503,14-02-2022,471.54,Bank Transfer,Failed,POL12291756
PAY60696549,28-03-2022,1179,Bank Transfer,Failed,POL80450492
PAY26923620,05-11-2023,892.45,Bank Transfer,Failed,POL78271323
PAY26257933,24-04-2022,970.69,Bank Transfer,Failed,POL38386145
PAY00313851,27-08-2022,501.34,Bank Transfer,Failed,POL71198375
PAY04723325,20-07-2022,1092.48,Bank Transfer,Failed,POL94271909
PAY34685662,24-10-2023,1407.58,Bank Transfer,Failed,POL85997412
PAY13198296,21-03-2022,325.78,Bank Transfer,Failed,POL42325037
PAY89676227,07-08-2023,782.89,Bank Transfer,Failed,POL07785199
PAY07405472,24-11-2024,1273.15,Bank Transfer,Failed,POL22946424
PAY57782436,20-01-2023,645.36,Bank Transfer,Failed,POL61910551
PAY57829176,25-02-2023,121.39,Bank Transfer,Failed,POL86723130
PAY29424820,16-08-2022,1208.08,Bank Transfer,Failed,POL09568484
PAY00928241,21-03-2024,445.29,Bank Transfer,Failed,POL46550237
PAY40880086,25-02-2024,1199.05,Bank Transfer,Failed,POL53331618
PAY85375200,11-09-2022,1191.64,Bank Transfer,Failed,POL55664607
PAY37902356,07-04-2022,860.5,Bank Transfer,Failed,POL61308425
PAY21773836,14-08-2022,1118.31,Bank Transfer,Failed,POL40918381
PAY31269983,01-07-2023,1472.56,Bank Transfer,Failed,POL54191606
PAY48534363,27-01-2022,1118.35,Bank Transfer,Failed,POL61012482
PAY04099699,18-12-2022,632.69,Bank Transfer,Failed,POL68371036
PAY37725289,12-08-2024,179.57,Bank Transfer,Failed,POL37710630
PAY82382653,14-11-2022,717.06,Bank Transfer,Failed,POL58715038
PAY85553575,10-04-2024,1016.2,Bank Transfer,Failed,POL00255979
PAY70889264,22-08-2023,1111.19,Bank Transfer,Failed,POL21394556
PAY29275815,20-05-2022,194.42,Bank Transfer,Failed,POL54732626
PAY35689344,12-07-2024,151.37,Bank Transfer,Failed,POL62259131
PAY82745829,07-05-2022,186.58,Bank Transfer,Failed,POL58913291
PAY64308895,09-08-2023,1314.99,Bank Transfer,Failed,POL59950728
PAY09645751,18-01-2022,313.95,Bank Transfer,Failed,POL88709617
PAY67972837,22-12-2024,1090.05,Bank Transfer,Failed,POL75583220
PAY67918097,11-09-2024,1472.49,Bank Transfer,Failed,POL94641041
PAY98402190,17-02-2023,1126.92,Bank Transfer,Failed,POL13831480
PAY32552844,10-06-2022,1195.67,Bank Transfer,Failed,POL53957372
PAY59862689,02-09-2024,1210.47,Bank Transfer,Failed,POL56020599
PAY55306194,31-08-2023,1011.42,Bank Transfer,Failed,POL79096614
PAY09557643,22-05-2022,649.37,Bank Transfer,Failed,POL52255059
PAY60948975,04-01-2022,1223.18,Bank Transfer,Failed,POL18309119
PAY39476464,09-07-2022,304.71,Bank Transfer,Failed,POL83180478
PAY02110684,23-08-2022,848.4,Bank Transfer,Failed,POL45394277
PAY03549910,09-11-2023,777.82,Bank Transfer,Failed,POL55126928
PAY93974606,25-10-2024,1152.78,Bank Transfer,Failed,POL12551742
PAY65364103,19-03-2023,886.52,Bank Transfer,Failed,POL48302488
PAY89943116,18-10-2024,1031.9,Bank Transfer,Failed,POL13714686
PAY39842076,03-09-2023,793.73,Bank Transfer,Failed,POL11227831
PAY60728921,01-02-2024,608.01,Bank Transfer,Failed,POL35998506
PAY08879465,08-06-2022,1344.79,Bank Transfer,Failed,POL93399992
PAY18790207,13-03-2022,327.37,Bank Transfer,Failed,POL42512488
PAY52391330,28-08-2023,741.99,Bank Transfer,Failed,POL12156543
PAY75821866,14-11-2023,1257,Bank Transfer,Failed,POL83165381
PAY15765157,29-11-2024,875.83,Bank Transfer,Failed,POL40579539
PAY20140629,29-09-2024,1280.41,Bank Transfer,Failed,POL77047263
PAY65810077,13-05-2023,131.42,Bank Transfer,Failed,POL60480382
PAY57494354,09-05-2022,209.28,Bank Transfer,Failed,POL58924354
PAY51799214,15-03-2023,333.23,Bank Transfer,Failed,POL04572453
PAY41905716,06-12-2024,486.01,Bank Transfer,Failed,POL65738099
PAY87321816,15-02-2022,356.42,Bank Transfer,Failed,POL60009654
PAY80876591,29-01-2024,821.54,Bank Transfer,Failed,POL40860073
PAY30889588,30-03-2022,865.48,Bank Transfer,Failed,POL84566610
PAY22601377,30-01-2023,548.52,Bank Transfer,Failed,POL98526256
PAY83625586,27-08-2022,228.99,Bank Transfer,Failed,POL38045222
PAY28395959,30-11-2024,1138.71,Bank Transfer,Failed,POL31363009
PAY17260076,05-08-2024,1325.28,Bank Transfer,Failed,POL35610268
PAY57423268,27-04-2024,1274.55,Bank Transfer,Failed,POL99817489
PAY46575854,15-04-2023,760.58,Bank Transfer,Failed,POL29536417
PAY15551924,07-01-2022,1268.42,Bank Transfer,Failed,POL73942123
PAY03567814,10-01-2024,630.45,Bank Transfer,Failed,POL03911421
PAY36802024,23-04-2024,96.32,Bank Transfer,Failed,POL45059272
PAY96654744,31-03-2022,1416.61,Bank Transfer,Failed,POL72689625
PAY74200375,03-03-2022,367.86,Bank Transfer,Failed,POL13533618
PAY08354299,14-07-2024,628.41,Bank Transfer,Failed,POL97456279
PAY69789732,21-01-2022,1007.35,Bank Transfer,Failed,POL36184966
PAY17074850,30-08-2024,1143.82,Bank Transfer,Failed,POL46142999
PAY07528879,08-11-2024,1282.4,Bank Transfer,Failed,POL85853728
PAY30011961,21-09-2024,155.54,Bank Transfer,Failed,POL54459099
PAY96984886,18-09-2022,1150.09,Bank Transfer,Failed,POL41959725
PAY23992100,15-05-2023,1342.36,Bank Transfer,Failed,POL54374781
PAY39653411,26-07-2024,703.15,Bank Transfer,Failed,POL08436264
PAY35038165,25-09-2024,250.98,Bank Transfer,Failed,POL80109772
PAY26657411,15-08-2022,973.73,Bank Transfer,Failed,POL55617113
PAY18574044,11-02-2022,138.42,Bank Transfer,Failed,POL12296231
PAY28388199,13-12-2022,667.49,Bank Transfer,Failed,POL28043223
PAY07779712,11-11-2023,1031.3,Bank Transfer,Failed,POL20381025
PAY72088255,05-08-2022,335.83,Bank Transfer,Failed,POL15567639
PAY11705022,27-10-2023,1061.58,Bank Transfer,Failed,POL14781739
PAY59996797,12-07-2023,1311.76,Bank Transfer,Failed,POL38363742
PAY91652486,30-01-2024,718.92,Bank Transfer,Failed,POL04119250
PAY18915065,29-03-2023,174.55,Bank Transfer,Failed,POL97255988
PAY00482016,05-08-2023,573.91,Bank Transfer,Failed,POL79056359
PAY49638955,11-05-2022,253.49,Bank Transfer,Failed,POL78264122
PAY58040624,24-02-2023,128.17,Bank Transfer,Failed,POL86998122
PAY17810786,02-04-2023,475.54,Bank Transfer,Failed,POL61367608
PAY74112212,15-05-2024,1199.98,Bank Transfer,Failed,POL64468653
PAY41177803,01-03-2022,1450.33,Bank Transfer,Failed,POL84945685
PAY16133629,08-09-2024,641.97,Bank Transfer,Failed,POL82823553
PAY20235546,17-09-2022,992.88,Bank Transfer,Failed,POL69557850
PAY28832387,30-11-2023,1141.04,Bank Transfer,Failed,POL06464463
PAY90872770,14-12-2023,248.41,Bank Transfer,Failed,POL25999716
PAY16522409,05-11-2023,1326.59,Bank Transfer,Failed,POL94687907
PAY85761488,24-06-2022,1035.71,Bank Transfer,Failed,POL65765097
PAY74108763,27-05-2022,1174.46,Bank Transfer,Failed,POL61315068
PAY45033085,22-10-2022,492.47,Bank Transfer,Failed,POL45984534
PAY62537149,26-12-2023,1328.84,Bank Transfer,Failed,POL40740703
PAY68904311,22-11-2023,183.66,Bank Transfer,Failed,POL34084242
PAY57733933,19-05-2024,1282.58,Bank Transfer,Failed,POL83375511
PAY51206406,11-04-2023,286.13,Bank Transfer,Failed,POL80161505
PAY52459304,18-02-2023,691.43,Bank Transfer,Failed,POL04929943
PAY43565996,03-07-2024,630.02,Bank Transfer,Failed,POL97742612
PAY44638654,16-04-2022,484.95,Bank Transfer,Failed,POL91135744
PAY58984743,19-04-2024,917.72,Bank Transfer,Failed,POL84424949
PAY78003480,26-04-2024,139.48,Bank Transfer,Failed,POL57078202
PAY07669787,26-02-2024,582.58,Bank Transfer,Failed,POL43533359
PAY38027575,06-12-2022,584.82,Bank Transfer,Failed,POL61467343
PAY65295178,17-09-2022,1044.7,Bank Transfer,Failed,POL90480498
PAY72578519,13-01-2022,1080.99,Bank Transfer,Failed,POL37802566
PAY89512835,12-11-2022,322.95,Bank Transfer,Failed,POL82098917
PAY90424166,17-03-2024,715.02,Bank Transfer,Failed,POL90998412
PAY11674182,04-01-2023,719.2,Bank Transfer,Failed,POL52791225
PAY13716641,03-12-2022,630.88,Bank Transfer,Failed,POL52716316
PAY51317289,06-06-2024,578.03,Bank Transfer,Failed,POL15628115
PAY17447643,23-10-2022,384.64,Bank Transfer,Failed,POL01056651
PAY44897404,27-09-2024,178.35,Bank Transfer,Failed,POL94407943
PAY28067332,21-11-2024,248.99,Bank Transfer,Failed,POL04101668
PAY73045582,05-05-2023,107.88,Bank Transfer,Failed,POL42267896
PAY69901780,05-03-2023,1062.11,Bank Transfer,Failed,POL79185105
PAY72662835,27-04-2022,211.36,Bank Transfer,Failed,POL50504166
PAY89828816,19-02-2024,60.93,Bank Transfer,Failed,POL74071022
PAY27812261,08-02-2023,1092.07,Bank Transfer,Failed,POL41122818
PAY47497281,07-04-2022,1399.31,Bank Transfer,Failed,POL63414573
PAY32072461,16-05-2022,125.75,Bank Transfer,Failed,POL26720328
PAY76081668,19-05-2023,1025.78,Bank Transfer,Failed,POL07837542
PAY07644831,05-04-2022,937.1,Bank Transfer,Failed,POL52722786
PAY14672334,17-10-2024,119.63,Bank Transfer,Failed,POL99360572
PAY54445474,08-03-2024,696.46,Bank Transfer,Failed,POL40635868
PAY05614135,02-09-2024,1184.93,Bank Transfer,Failed,POL53944841
PAY14181514,09-07-2024,818.2,Bank Transfer,Failed,POL40288131
PAY70998333,16-09-2022,611.51,Bank Transfer,Failed,POL76924114
PAY45421435,01-05-2022,327.88,Bank Transfer,Failed,POL24773335
PAY78582288,21-04-2023,1485.75,Bank Transfer,Failed,POL87324459
PAY43711823,30-04-2023,1114.37,Bank Transfer,Failed,POL63440106
PAY10524635,15-07-2024,1058.88,Bank Transfer,Failed,POL29760380
PAY62648659,06-01-2023,1220.11,Bank Transfer,Failed,POL42192806
PAY44838877,02-11-2024,1245.19,Bank Transfer,Failed,POL73709176
PAY01826194,02-09-2022,137.24,Bank Transfer,Failed,POL35313589
PAY55216912,19-06-2024,1303.3,Bank Transfer,Failed,POL27152348
PAY59004449,02-10-2024,1073.52,Bank Transfer,Failed,POL82064166
PAY75523153,09-09-2022,712.4,Bank Transfer,Failed,POL58013295
PAY56606615,12-10-2023,1489.75,Bank Transfer,Failed,POL37879847
PAY09709652,22-03-2023,98.45,Bank Transfer,Failed,POL82132627
PAY33151399,03-09-2022,942.21,Bank Transfer,Failed,POL02926047
PAY34970003,20-05-2023,53.98,Bank Transfer,Failed,POL31916884
PAY46584988,22-11-2024,1068.26,Bank Transfer,Failed,POL02926047
PAY48000119,09-10-2022,1077.3,Bank Transfer,Failed,POL02696657
PAY48377517,11-08-2023,289.52,Bank Transfer,Failed,POL33850550
PAY00022797,15-02-2023,609,Bank Transfer,Failed,POL63448098
PAY82078697,08-10-2023,79.19,Bank Transfer,Failed,POL72882206
PAY23030908,25-09-2022,838.66,Bank Transfer,Failed,POL15402724
PAY65137594,06-05-2024,919.17,Bank Transfer,Failed,POL04747372
PAY11862883,20-06-2024,933.78,Bank Transfer,Failed,POL83669063
PAY94007451,03-11-2023,309.04,Bank Transfer,Failed,POL21623003
PAY83572920,08-02-2023,1089.5,Bank Transfer,Failed,POL53146582
PAY54913559,13-07-2024,1033.78,Bank Transfer,Failed,POL95538571
PAY45434620,28-06-2024,874.4,Bank Transfer,Failed,POL61699231
PAY49895578,29-12-2022,917.73,Bank Transfer,Failed,POL04747372
PAY03088497,10-07-2023,1121.84,Bank Transfer,Failed,POL53578236
PAY14306626,30-05-2022,703.32,Bank Transfer,Failed,POL50892587
PAY31632309,04-08-2022,1189.34,Bank Transfer,Failed,POL57116310
PAY95537443,18-06-2022,497.13,Bank Transfer,Failed,POL97583432
PAY29226397,27-12-2022,130.76,Bank Transfer,Failed,POL56373098
PAY79019323,31-05-2022,757.14,Bank Transfer,Failed,POL10353696
PAY65744286,16-07-2023,478.68,Bank Transfer,Failed,POL59354713
PAY77406304,21-11-2023,195.79,Bank Transfer,Failed,POL94943347
PAY71647365,05-02-2024,663.46,Credit Card,Successful,POL65725229
PAY38998359,11-04-2024,777.54,Credit Card,Successful,POL39585916
PAY25455131,08-01-2023,943.53,Credit Card,Successful,POL46961879
PAY92981765,22-10-2024,476.82,Credit Card,Successful,POL66073787
PAY87777836,25-01-2023,482.64,Credit Card,Successful,POL91109221
PAY78326009,24-09-2023,1101.83,Credit Card,Successful,POL69146247
